Accident_ID,Accident_Description,Police_Station,Investigation_Status,Reported_By,Insurance_Claim,Claim_Amount,Fault,Injured_Person_Name,Contact_Info,Vehicle_Damage,Repair_Cost,Legal_Proceedings,Lawyer_Involved,Lawyer_Fee
4124,Description_4124,Station_4124,Completed,Witness,True,2099,Other driver,Person_4124,Contact_4124,No damage,1690,False,True,3665
4125,Description_4125,Station_4125,Pending,Driver,True,4551,Driver,Person_4125,Contact_4125,Major,4184,True,False,1180
4126,Description_4126,Station_4126,Completed,Witness,True,1761,Driver,Person_4126,Contact_4126,No damage,4946,False,True,3377
4127,Description_4127,Station_4127,Completed,Driver,False,8617,Other driver,Person_4127,Contact_4127,No damage,2589,True,False,2291
4128,Description_4128,Station_4128,Pending,Witness,False,9287,Road conditions,Person_4128,Contact_4128,No damage,4997,True,False,4527
4129,Description_4129,Station_4129,Pending,Witness,True,6466,Driver,Person_4129,Contact_4129,Major,4986,False,True,4175
4130,Description_4130,Station_4130,Completed,Witness,False,7126,Road conditions,Person_4130,Contact_4130,Minor,2935,True,True,4452
4131,Description_4131,Station_4131,Completed,Passenger,True,9458,Road conditions,Person_4131,Contact_4131,Minor,3538,False,True,1789
4132,Description_4132,Station_4132,Completed,Driver,True,2121,Other driver,Person_4132,Contact_4132,Major,1981,False,True,2190
4133,Description_4133,Station_4133,Pending,Driver,True,3604,Road conditions,Person_4133,Contact_4133,No damage,3301,False,False,3606
4134,Description_4134,Station_4134,Pending,Witness,False,7809,Road conditions,Person_4134,Contact_4134,Major,3360,True,False,2983
4135,Description_4135,Station_4135,Pending,Witness,False,4205,Road conditions,Person_4135,Contact_4135,Minor,3026,False,False,2579
4136,Description_4136,Station_4136,Completed,Witness,False,5650,Other driver,Person_4136,Contact_4136,Major,2985,False,False,2039
4137,Description_4137,Station_4137,Pending,Passenger,False,8903,Driver,Person_4137,Contact_4137,Minor,1748,False,False,2850
4138,Description_4138,Station_4138,Completed,Witness,False,6136,Other driver,Person_4138,Contact_4138,Minor,1766,False,True,3543
4139,Description_4139,Station_4139,Completed,Witness,True,6260,Driver,Person_4139,Contact_4139,Major,3722,False,True,3081
4140,Description_4140,Station_4140,Completed,Driver,True,3095,Road conditions,Person_4140,Contact_4140,Major,3066,False,False,3767
4141,Description_4141,Station_4141,Pending,Passenger,False,3842,Driver,Person_4141,Contact_4141,Minor,4909,True,True,1973
4142,Description_4142,Station_4142,Pending,Driver,False,7713,Driver,Person_4142,Contact_4142,No damage,3362,True,False,1965
4143,Description_4143,Station_4143,Completed,Passenger,True,3300,Driver,Person_4143,Contact_4143,No damage,1359,True,True,3614
4144,Description_4144,Station_4144,Completed,Passenger,False,2726,Driver,Person_4144,Contact_4144,Minor,3848,False,True,1887
4145,Description_4145,Station_4145,Completed,Driver,False,1512,Road conditions,Person_4145,Contact_4145,No damage,4754,True,True,2788
4146,Description_4146,Station_4146,Completed,Driver,False,7890,Driver,Person_4146,Contact_4146,Minor,1500,False,False,2393
4147,Description_4147,Station_4147,Pending,Passenger,False,1795,Driver,Person_4147,Contact_4147,Minor,2702,True,True,3121
4148,Description_4148,Station_4148,Pending,Passenger,True,5959,Road conditions,Person_4148,Contact_4148,Minor,893,True,False,2559
4149,Description_4149,Station_4149,Completed,Witness,False,4281,Driver,Person_4149,Contact_4149,Major,3643,True,True,4994
4150,Description_4150,Station_4150,Pending,Witness,True,8909,Other driver,Person_4150,Contact_4150,Major,1148,False,False,1622
4151,Description_4151,Station_4151,Pending,Driver,False,6884,Driver,Person_4151,Contact_4151,Major,3419,True,True,2265
4152,Description_4152,Station_4152,Pending,Passenger,False,9553,Other driver,Person_4152,Contact_4152,Minor,1357,True,False,1456
4153,Description_4153,Station_4153,Pending,Driver,True,3998,Other driver,Person_4153,Contact_4153,Major,2085,False,True,3287
4154,Description_4154,Station_4154,Completed,Witness,True,1751,Other driver,Person_4154,Contact_4154,No damage,1458,False,False,2423
4155,Description_4155,Station_4155,Pending,Witness,False,2336,Road conditions,Person_4155,Contact_4155,No damage,2182,True,True,4201
4156,Description_4156,Station_4156,Completed,Witness,True,5417,Other driver,Person_4156,Contact_4156,Major,1765,False,False,3718
4157,Description_4157,Station_4157,Pending,Passenger,True,2960,Other driver,Person_4157,Contact_4157,Major,4867,True,False,4134
4158,Description_4158,Station_4158,Completed,Driver,True,5650,Road conditions,Person_4158,Contact_4158,Minor,3609,True,True,2070
4159,Description_4159,Station_4159,Completed,Passenger,False,4105,Road conditions,Person_4159,Contact_4159,Major,2527,False,False,4326
4160,Description_4160,Station_4160,Pending,Passenger,False,1001,Other driver,Person_4160,Contact_4160,Major,2239,True,True,3578
4161,Description_4161,Station_4161,Pending,Witness,False,1749,Road conditions,Person_4161,Contact_4161,Major,3656,False,False,4639
4162,Description_4162,Station_4162,Pending,Witness,False,8738,Driver,Person_4162,Contact_4162,Minor,4373,True,False,4082
4163,Description_4163,Station_4163,Pending,Driver,True,3848,Other driver,Person_4163,Contact_4163,No damage,648,True,False,4925
4164,Description_4164,Station_4164,Completed,Passenger,False,8619,Other driver,Person_4164,Contact_4164,Minor,3186,False,False,4548
4165,Description_4165,Station_4165,Completed,Driver,False,4601,Driver,Person_4165,Contact_4165,Major,1431,True,False,3424
4166,Description_4166,Station_4166,Pending,Driver,False,9625,Road conditions,Person_4166,Contact_4166,Major,2523,True,True,3270
4167,Description_4167,Station_4167,Completed,Driver,True,1617,Driver,Person_4167,Contact_4167,No damage,1842,False,False,2927
4168,Description_4168,Station_4168,Completed,Driver,True,6341,Driver,Person_4168,Contact_4168,Major,797,False,True,1073
4169,Description_4169,Station_4169,Pending,Witness,False,9981,Road conditions,Person_4169,Contact_4169,Minor,776,False,True,3181
4170,Description_4170,Station_4170,Pending,Driver,True,4622,Road conditions,Person_4170,Contact_4170,Minor,3122,True,True,4742
4171,Description_4171,Station_4171,Completed,Witness,True,5416,Other driver,Person_4171,Contact_4171,Minor,4684,False,False,2778
4172,Description_4172,Station_4172,Pending,Driver,False,9989,Other driver,Person_4172,Contact_4172,Minor,4466,False,True,2634
4173,Description_4173,Station_4173,Pending,Witness,True,3926,Other driver,Person_4173,Contact_4173,Major,2666,False,True,1305
4174,Description_4174,Station_4174,Completed,Driver,True,6239,Road conditions,Person_4174,Contact_4174,Minor,4878,False,False,2895
4175,Description_4175,Station_4175,Completed,Passenger,False,6662,Other driver,Person_4175,Contact_4175,Major,728,False,False,2273
4176,Description_4176,Station_4176,Pending,Passenger,False,6862,Driver,Person_4176,Contact_4176,Minor,2961,True,False,3588
4177,Description_4177,Station_4177,Completed,Witness,True,1651,Other driver,Person_4177,Contact_4177,No damage,4718,True,False,3324
4178,Description_4178,Station_4178,Completed,Witness,False,1471,Road conditions,Person_4178,Contact_4178,No damage,2234,True,True,4240
4179,Description_4179,Station_4179,Pending,Driver,True,9027,Road conditions,Person_4179,Contact_4179,Minor,2577,True,False,1836
4180,Description_4180,Station_4180,Completed,Passenger,True,5851,Other driver,Person_4180,Contact_4180,No damage,4613,True,True,2220
4181,Description_4181,Station_4181,Pending,Driver,False,2318,Road conditions,Person_4181,Contact_4181,No damage,2570,True,True,3647
4182,Description_4182,Station_4182,Pending,Witness,True,5974,Road conditions,Person_4182,Contact_4182,No damage,1561,False,False,4406
4183,Description_4183,Station_4183,Completed,Driver,True,5743,Other driver,Person_4183,Contact_4183,No damage,4320,True,False,1439
4184,Description_4184,Station_4184,Completed,Passenger,True,3650,Other driver,Person_4184,Contact_4184,Major,1884,False,False,3843
4185,Description_4185,Station_4185,Pending,Passenger,False,4609,Driver,Person_4185,Contact_4185,Minor,2621,False,True,4233
4186,Description_4186,Station_4186,Completed,Passenger,True,8992,Road conditions,Person_4186,Contact_4186,No damage,1082,False,False,3103
4187,Description_4187,Station_4187,Completed,Passenger,True,1206,Other driver,Person_4187,Contact_4187,Major,4506,False,False,1182
4188,Description_4188,Station_4188,Pending,Passenger,True,5884,Driver,Person_4188,Contact_4188,No damage,4868,True,False,3987
4189,Description_4189,Station_4189,Completed,Witness,False,4236,Road conditions,Person_4189,Contact_4189,Major,2003,True,False,4487
4190,Description_4190,Station_4190,Completed,Driver,False,1123,Road conditions,Person_4190,Contact_4190,Minor,3896,True,True,4963
4191,Description_4191,Station_4191,Completed,Driver,False,7020,Driver,Person_4191,Contact_4191,Major,2514,True,True,2237
4192,Description_4192,Station_4192,Pending,Driver,True,5368,Road conditions,Person_4192,Contact_4192,Minor,1447,False,False,4100
4193,Description_4193,Station_4193,Completed,Witness,False,9665,Other driver,Person_4193,Contact_4193,Major,2370,True,False,4074
4194,Description_4194,Station_4194,Pending,Witness,False,1353,Driver,Person_4194,Contact_4194,Major,3275,False,False,1324
4195,Description_4195,Station_4195,Completed,Witness,True,3144,Driver,Person_4195,Contact_4195,No damage,2977,True,False,4057
4196,Description_4196,Station_4196,Completed,Witness,False,9728,Other driver,Person_4196,Contact_4196,No damage,1879,False,True,3826
4197,Description_4197,Station_4197,Pending,Driver,True,2084,Driver,Person_4197,Contact_4197,Major,3605,True,False,2789
4198,Description_4198,Station_4198,Completed,Passenger,True,2117,Other driver,Person_4198,Contact_4198,Major,4533,True,False,3223
4199,Description_4199,Station_4199,Completed,Passenger,True,1961,Other driver,Person_4199,Contact_4199,Major,3831,False,False,3664
4200,Description_4200,Station_4200,Completed,Witness,True,1757,Road conditions,Person_4200,Contact_4200,Minor,2384,True,True,4892
4201,Description_4201,Station_4201,Pending,Driver,True,8820,Road conditions,Person_4201,Contact_4201,Major,949,True,True,4383
4202,Description_4202,Station_4202,Pending,Driver,False,2788,Road conditions,Person_4202,Contact_4202,Minor,3561,True,False,1948
4203,Description_4203,Station_4203,Pending,Witness,True,2319,Road conditions,Person_4203,Contact_4203,Minor,1124,False,False,2177
4204,Description_4204,Station_4204,Completed,Driver,True,1681,Road conditions,Person_4204,Contact_4204,Minor,4931,True,True,1392
4205,Description_4205,Station_4205,Pending,Passenger,True,7090,Other driver,Person_4205,Contact_4205,Minor,2391,False,False,2387
4206,Description_4206,Station_4206,Completed,Witness,True,1749,Driver,Person_4206,Contact_4206,Minor,1400,False,False,4776
4207,Description_4207,Station_4207,Completed,Driver,True,9088,Driver,Person_4207,Contact_4207,Minor,892,True,False,3405
4208,Description_4208,Station_4208,Pending,Driver,True,3346,Road conditions,Person_4208,Contact_4208,Minor,2515,True,False,3028
4209,Description_4209,Station_4209,Pending,Driver,True,1707,Other driver,Person_4209,Contact_4209,Major,3096,False,True,2079
4210,Description_4210,Station_4210,Completed,Witness,False,4967,Other driver,Person_4210,Contact_4210,Minor,3821,True,True,2307
4211,Description_4211,Station_4211,Pending,Passenger,False,3715,Other driver,Person_4211,Contact_4211,Major,746,False,True,2686
4212,Description_4212,Station_4212,Pending,Driver,False,8035,Driver,Person_4212,Contact_4212,Major,3099,False,False,2950
4213,Description_4213,Station_4213,Completed,Witness,True,8812,Other driver,Person_4213,Contact_4213,Minor,4560,False,True,2985
4214,Description_4214,Station_4214,Completed,Witness,False,9032,Road conditions,Person_4214,Contact_4214,Major,3282,False,True,2212
4215,Description_4215,Station_4215,Completed,Driver,False,9455,Other driver,Person_4215,Contact_4215,Major,1645,True,True,2617
4216,Description_4216,Station_4216,Pending,Witness,True,1479,Road conditions,Person_4216,Contact_4216,Minor,2334,True,True,2039
4217,Description_4217,Station_4217,Completed,Passenger,False,7664,Driver,Person_4217,Contact_4217,Major,3607,True,True,3234
4218,Description_4218,Station_4218,Pending,Passenger,True,8210,Driver,Person_4218,Contact_4218,Major,4703,True,True,1745
4219,Description_4219,Station_4219,Completed,Witness,True,2119,Other driver,Person_4219,Contact_4219,No damage,2733,False,True,4247
4220,Description_4220,Station_4220,Pending,Driver,True,5619,Driver,Person_4220,Contact_4220,No damage,518,True,False,3320
4221,Description_4221,Station_4221,Pending,Passenger,True,9593,Driver,Person_4221,Contact_4221,Minor,3459,False,False,3542
4222,Description_4222,Station_4222,Completed,Driver,False,2494,Other driver,Person_4222,Contact_4222,Minor,4317,True,True,4618
4223,Description_4223,Station_4223,Pending,Witness,True,3699,Driver,Person_4223,Contact_4223,Minor,2641,True,False,3654
4224,Description_4224,Station_4224,Pending,Passenger,False,4850,Road conditions,Person_4224,Contact_4224,Minor,4314,False,True,3018
4225,Description_4225,Station_4225,Pending,Driver,False,4937,Other driver,Person_4225,Contact_4225,Minor,627,True,False,4514
4226,Description_4226,Station_4226,Completed,Witness,True,7426,Road conditions,Person_4226,Contact_4226,No damage,2862,True,True,1215
4227,Description_4227,Station_4227,Pending,Driver,False,5628,Driver,Person_4227,Contact_4227,No damage,2528,False,True,2704
4228,Description_4228,Station_4228,Completed,Passenger,True,9137,Other driver,Person_4228,Contact_4228,Major,2445,False,True,2316
4229,Description_4229,Station_4229,Completed,Witness,True,7905,Road conditions,Person_4229,Contact_4229,No damage,2383,False,False,3160
4230,Description_4230,Station_4230,Pending,Witness,True,4148,Other driver,Person_4230,Contact_4230,Minor,4046,False,False,3077
4231,Description_4231,Station_4231,Pending,Driver,False,8912,Road conditions,Person_4231,Contact_4231,No damage,4198,False,True,3385
4232,Description_4232,Station_4232,Completed,Driver,True,9901,Road conditions,Person_4232,Contact_4232,Major,3723,False,False,2242
4233,Description_4233,Station_4233,Completed,Witness,False,6787,Other driver,Person_4233,Contact_4233,Minor,2151,False,True,4471
4234,Description_4234,Station_4234,Pending,Passenger,False,2939,Road conditions,Person_4234,Contact_4234,Minor,4565,False,False,1979
4235,Description_4235,Station_4235,Completed,Passenger,True,9616,Other driver,Person_4235,Contact_4235,Major,3058,False,True,4944
4236,Description_4236,Station_4236,Completed,Driver,True,6123,Driver,Person_4236,Contact_4236,No damage,1260,False,True,4118
4237,Description_4237,Station_4237,Completed,Driver,False,5179,Road conditions,Person_4237,Contact_4237,Major,1201,False,False,2819
4238,Description_4238,Station_4238,Pending,Driver,False,1791,Road conditions,Person_4238,Contact_4238,Minor,2803,True,True,3964
4239,Description_4239,Station_4239,Pending,Passenger,True,5752,Road conditions,Person_4239,Contact_4239,Minor,3856,True,True,1040
4240,Description_4240,Station_4240,Completed,Passenger,True,5152,Road conditions,Person_4240,Contact_4240,No damage,4226,False,True,2276
4241,Description_4241,Station_4241,Pending,Driver,True,2635,Driver,Person_4241,Contact_4241,Major,1812,True,True,2836
4242,Description_4242,Station_4242,Pending,Driver,True,5496,Other driver,Person_4242,Contact_4242,No damage,643,False,False,1352
4243,Description_4243,Station_4243,Completed,Witness,True,1951,Other driver,Person_4243,Contact_4243,Minor,4680,False,True,1623
4244,Description_4244,Station_4244,Completed,Witness,False,7079,Other driver,Person_4244,Contact_4244,Major,3239,False,False,1200
4245,Description_4245,Station_4245,Pending,Witness,False,1521,Driver,Person_4245,Contact_4245,Major,4696,True,False,2471
